Customer ID,MonetaryValue,Frequency,LastInvoiceDate,Recency,MonetaryValue_lg,Frequency_lg,Cluster,ClusterLabel
12505.0,787.2,1,2010-10-27 09:18:00,43,6.6697518647609035,0.6931471805599453,2,New / Promising Customers
12507.0,455.25,1,2010-05-04 09:23:00,219,6.123040904896701,0.6931471805599453,1,At-Risk / Lost Customers
12510.0,2224.46,5,2010-09-06 14:27:00,94,7.70771891480528,1.791759469228055,0,Champions/VIPs
12511.0,3084.02,1,2010-10-07 10:39:00,63,8.034313419300645,0.6931471805599453,2,New / Promising Customers
12514.0,580.08,1,2010-03-08 12:18:00,276,6.364888441004683,0.6931471805599453,1,At-Risk / Lost Customers
12516.0,1102.56,2,2010-10-05 09:43:00,65,7.006296596669954,1.0986122886681098,2,New / Promising Customers
12519.0,349.7,1,2010-08-20 08:21:00,111,5.859931157146132,0.6931471805599453,2,New / Promising Customers
12525.0,883.73,3,2010-07-29 16:08:00,133,6.785282513714348,1.3862943611198906,0,Champions/VIPs
12527.0,386.8,2,2010-08-02 12:23:00,129,5.9604897428085515,1.0986122886681098,2,New / Promising Customers
12529.0,316.48,1,2010-06-29 13:10:00,163,5.760414824222675,0.6931471805599453,1,At-Risk / Lost Customers
12530.0,1880.98,5,2010-10-20 15:15:00,50,7.540079693096297,1.791759469228055,0,Champions/VIPs
12531.0,1645.98,1,2010-01-22 14:17:00,321,7.406698586813079,0.6931471805599453,1,At-Risk / Lost Customers
12533.0,1223.89,2,2010-03-22 10:56:00,262,7.110606323028565,1.0986122886681098,1,At-Risk / Lost Customers
12537.0,612.94,1,2010-10-27 08:36:00,43,6.419897203502538,0.6931471805599453,2,New / Promising Customers
12538.0,276.5,1,2010-11-26 13:02:00,13,5.625820933186489,0.6931471805599453,2,New / Promising Customers
12542.0,481.88,2,2010-08-12 19:12:00,119,6.179768175579484,1.0986122886681098,2,New / Promising Customers
12543.0,840.25,1,2010-09-17 15:51:00,83,6.734888880958938,0.6931471805599453,2,New / Promising Customers
12547.0,147.78,1,2010-07-27 13:55:00,135,5.002468704763196,0.6931471805599453,2,New / Promising Customers
12549.0,1570.68,5,2010-05-13 12:05:00,210,7.359900389926559,1.791759469228055,0,Champions/VIPs
12553.0,826.47,2,2010-11-19 12:18:00,20,6.718372852817599,1.0986122886681098,2,New / Promising Customers
12554.0,384.5,1,2010-09-17 12:29:00,83,5.954541193003384,0.6931471805599453,2,New / Promising Customers
12562.0,1041.18,2,2010-11-19 09:35:00,20,6.94906995211635,1.0986122886681098,2,New / Promising Customers
12563.0,221.24,1,2010-10-27 09:52:00,43,5.403757879006034,0.6931471805599453,2,New / Promising Customers
12568.0,52.0,1,2010-03-05 09:15:00,279,3.970291913552122,0.6931471805599453,1,At-Risk / Lost Customers
12573.0,556.87,4,2010-11-23 13:01:00,16,6.324125960328047,1.6094379124341003,0,Champions/VIPs
12575.0,568.8199999999999,2,2010-09-08 13:09:00,92,6.345320521482916,1.0986122886681098,2,New / Promising Customers
12576.0,746.89,3,2010-11-12 12:44:00,27,6.617255908336738,1.3862943611198906,0,Champions/VIPs
12577.0,990.5,5,2010-11-23 14:06:00,16,6.8992189479598505,1.791759469228055,0,Champions/VIPs
12578.0,1623.94,2,2010-11-19 17:21:00,20,7.393226171005241,1.0986122886681098,0,Champions/VIPs
12580.0,583.1999999999999,1,2010-05-12 11:45:00,211,6.37024338995364,0.6931471805599453,1,At-Risk / Lost Customers
12582.0,1469.04,2,2010-10-13 10:52:00,57,7.293044890286926,1.0986122886681098,0,Champions/VIPs
12586.0,1865.73,3,2010-11-30 10:47:00,9,7.531943516050998,1.3862943611198906,0,Champions/VIPs
12588.0,543.88,2,2010-11-05 12:38:00,34,6.300565586933063,1.0986122886681098,2,New / Promising Customers
12589.0,2720.23,4,2010-10-14 11:54:00,56,7.9088392629581294,1.6094379124341003,0,Champions/VIPs
12591.0,746.1,2,2010-11-14 14:32:00,25,6.616199044981755,1.0986122886681098,2,New / Promising Customers
12592.0,1322.04,2,2010-07-08 14:26:00,154,7.187687397973857,1.0986122886681098,0,Champions/VIPs
12594.0,1681.89,5,2010-11-26 12:17:00,13,7.428267832577658,1.791759469228055,0,Champions/VIPs
12595.0,281.02,1,2010-07-23 09:10:00,139,5.641977990409084,0.6931471805599453,2,New / Promising Customers
12598.0,1385.01,3,2010-09-02 14:22:00,98,7.234184394731035,1.3862943611198906,0,Champions/VIPs
12599.0,1138.14,6,2010-11-23 15:49:00,16,7.038028870731349,1.9459101490553132,0,Champions/VIPs
12600.0,2133.31,11,2010-12-03 12:57:00,6,7.665898688415485,2.4849066497880004,0,Champions/VIPs
12601.0,86.2,1,2010-10-31 10:57:00,39,4.468204330914934,0.6931471805599453,2,New / Promising Customers
12605.0,1124.95,3,2010-11-28 14:18:00,11,7.0263824027403485,1.3862943611198906,0,Champions/VIPs
12608.0,415.79,1,2010-10-31 10:49:00,39,6.03258249782888,0.6931471805599453,2,New / Promising Customers
12609.0,2057.01,6,2010-11-30 14:48:00,9,7.6294947754686815,1.9459101490553132,0,Champions/VIPs
12613.0,3184.9900000000002,5,2010-11-16 17:17:00,23,8.066518351733116,1.791759469228055,0,Champions/VIPs
12615.0,3269.79,4,2010-10-22 09:45:00,48,8.092786824927149,1.6094379124341003,0,Champions/VIPs
12616.0,381.8,1,2010-11-16 11:38:00,23,5.947512659578799,0.6931471805599453,2,New / Promising Customers
12619.0,140.14,1,2010-05-28 12:52:00,195,4.949752305572684,0.6931471805599453,1,At-Risk / Lost Customers
12623.0,3046.7400000000002,6,2010-10-19 09:35:00,51,8.022155611330858,1.9459101490553132,0,Champions/VIPs
12625.0,2265.06,2,2010-07-18 15:56:00,144,7.725797919613399,1.0986122886681098,0,Champions/VIPs
12629.0,1198.22,2,2010-11-19 09:18:00,20,7.089426624434505,1.0986122886681098,0,Champions/VIPs
12631.0,2841.07,5,2010-09-09 14:50:00,91,7.952287938895591,1.791759469228055,0,Champions/VIPs
12632.0,714.88,2,2010-07-07 09:39:00,155,6.5735125551492075,1.0986122886681098,2,New / Promising Customers
12633.0,3226.18,3,2010-11-22 13:09:00,17,8.079363969857987,1.3862943611198906,0,Champions/VIPs
12634.0,360.0,1,2010-06-09 15:41:00,183,5.8888779583328805,0.6931471805599453,1,At-Risk / Lost Customers
12635.0,1115.23,2,2010-11-12 15:46:00,27,7.017712214896936,1.0986122886681098,2,New / Promising Customers
12637.0,2280.91,4,2010-11-26 13:50:00,13,7.73276809055576,1.6094379124341003,0,Champions/VIPs
12638.0,169.8,1,2010-03-10 10:30:00,274,5.14049328135447,0.6931471805599453,1,At-Risk / Lost Customers
12639.0,706.27,2,2010-10-01 12:17:00,69,6.561412488325501,1.0986122886681098,2,New / Promising Customers
12644.0,1422.58,3,2010-10-05 10:23:00,65,7.260930104647214,1.3862943611198906,0,Champions/VIPs
12645.0,1584.1200000000001,4,2010-10-26 18:44:00,44,7.36841539322472,1.6094379124341003,0,Champions/VIPs
12648.0,738.95,3,2010-09-28 10:35:00,72,6.606582616347857,1.3862943611198906,0,Champions/VIPs
12649.0,1527.1399999999999,5,2010-11-22 12:57:00,17,7.331806588565981,1.791759469228055,0,Champions/VIPs
12651.0,263.75,3,2010-11-26 11:58:00,13,5.578785984481516,1.3862943611198906,2,New / Promising Customers
12652.0,97.05000000000001,1,2010-10-01 15:16:00,69,4.585477552642355,0.6931471805599453,2,New / Promising Customers
12653.0,1950.98,1,2010-07-01 09:56:00,161,7.576599521018909,0.6931471805599453,2,New / Promising Customers
12655.0,243.35000000000002,1,2010-10-12 09:17:00,58,5.498601623716164,0.6931471805599453,2,New / Promising Customers
12656.0,2104.66,3,2010-10-10 10:43:00,60,7.65238423616574,1.3862943611198906,0,Champions/VIPs
12661.0,162.0,1,2010-09-29 16:46:00,71,5.093750200806762,0.6931471805599453,2,New / Promising Customers
12662.0,2830.2400000000002,10,2010-12-01 13:04:00,8,7.9484700572162765,2.3978952727983707,0,Champions/VIPs
12663.0,185.4,2,2010-03-25 09:40:00,259,5.2278949022514904,1.0986122886681098,1,At-Risk / Lost Customers
12664.0,1028.16,2,2010-07-13 13:28:00,149,6.936498214514349,1.0986122886681098,2,New / Promising Customers
12665.0,214.6,2,2010-10-18 11:34:00,52,5.3734248390348425,1.0986122886681098,2,New / Promising Customers
12666.0,1248.42,1,2010-11-10 16:40:00,29,7.130434722615036,0.6931471805599453,2,New / Promising Customers
12670.0,692.24,2,2010-11-19 10:05:00,20,6.541376259581175,1.0986122886681098,2,New / Promising Customers
12671.0,2622.48,1,2010-04-12 16:30:00,241,7.872256959693859,0.6931471805599453,1,At-Risk / Lost Customers
12672.0,181.15,1,2010-04-23 09:57:00,230,5.204830523454572,0.6931471805599453,1,At-Risk / Lost Customers
12673.0,565.5,1,2010-11-03 10:46:00,36,6.339477080468061,0.6931471805599453,2,New / Promising Customers
12675.0,873.25,2,2010-06-04 09:49:00,188,6.7733663759434855,1.0986122886681098,1,At-Risk / Lost Customers
12676.0,1241.7,4,2010-10-27 09:36:00,43,7.125041710811949,1.6094379124341003,0,Champions/VIPs
12677.0,359.1,2,2010-06-02 14:30:00,190,5.88638177065483,1.0986122886681098,1,At-Risk / Lost Customers
12686.0,71.14,1,2010-12-03 09:51:00,6,4.278608675475393,0.6931471805599453,2,New / Promising Customers
12687.0,1858.91,1,2010-08-16 12:12:00,115,7.528283378439779,0.6931471805599453,2,New / Promising Customers
12691.0,116.6,1,2010-10-15 12:00:00,55,4.767289035464526,0.6931471805599453,2,New / Promising Customers
12692.0,110.95,1,2010-03-12 14:02:00,272,4.718052343044764,0.6931471805599453,1,At-Risk / Lost Customers
12693.0,703.11,3,2010-11-08 14:57:00,31,6.556934593952283,1.3862943611198906,0,Champions/VIPs
12694.0,901.68,1,2010-10-14 19:39:00,56,6.805368116303709,0.6931471805599453,2,New / Promising Customers
12695.0,789.02,3,2010-06-29 16:12:00,163,6.672058261596307,1.3862943611198906,0,Champions/VIPs
12696.0,731.91,2,2010-10-01 10:43:00,69,6.597022911264972,1.0986122886681098,2,New / Promising Customers
12698.0,285.75,1,2010-04-28 15:51:00,225,5.65861075600948,0.6931471805599453,1,At-Risk / Lost Customers
12699.0,566.11,1,2010-10-18 12:07:00,52,6.340553288438838,0.6931471805599453,2,New / Promising Customers
12701.0,1522.7,4,2010-06-28 13:44:00,164,7.328896866475309,1.6094379124341003,0,Champions/VIPs
12703.0,632.98,3,2010-03-16 13:22:00,268,6.452017408198324,1.3862943611198906,1,At-Risk / Lost Customers
12708.0,2295.19,9,2010-12-06 10:43:00,3,7.739006506628889,2.302585092994046,0,Champions/VIPs
12711.0,1213.05,2,2010-04-07 11:59:00,246,7.101717156932767,1.0986122886681098,1,At-Risk / Lost Customers
12712.0,2473.53,10,2010-12-09 11:39:00,0,7.813805757979796,2.3978952727983707,0,Champions/VIPs
12717.0,227.93,1,2010-04-28 14:34:00,225,5.433416279969651,0.6931471805599453,1,At-Risk / Lost Customers
12720.0,2190.94,5,2010-12-05 15:21:00,4,7.6925422754305055,1.791759469228055,0,Champions/VIPs
12721.0,1248.95,2,2010-11-19 15:13:00,20,7.130858829496326,1.0986122886681098,0,Champions/VIPs
12724.0,1160.11,3,2010-11-21 13:26:00,18,7.057131723118481,1.3862943611198906,0,Champions/VIPs
12725.0,1906.76,3,2010-12-03 15:45:00,6,7.553685057932967,1.3862943611198906,0,Champions/VIPs
12726.0,1279.5,4,2010-11-17 16:59:00,22,7.15500590563958,1.6094379124341003,0,Champions/VIPs
12727.0,1464.8300000000002,3,2010-09-23 10:45:00,77,7.290176913921689,1.3862943611198906,0,Champions/VIPs
12728.0,197.84,1,2010-11-21 11:34:00,18,5.2925004812264715,0.6931471805599453,2,New / Promising Customers
12730.0,703.25,1,2010-07-06 12:19:00,156,6.557133406756482,0.6931471805599453,2,New / Promising Customers
12733.0,2040.07,3,2010-11-15 13:56:00,24,7.621229459134997,1.3862943611198906,0,Champions/VIPs
12734.0,493.25,2,2010-11-30 11:05:00,9,6.203041462050726,1.0986122886681098,2,New / Promising Customers
12738.0,137.35,1,2010-12-02 18:27:00,7,4.929786706232935,0.6931471805599453,2,New / Promising Customers
12739.0,1445.69,1,2010-11-10 14:27:00,29,7.277033467328527,0.6931471805599453,2,New / Promising Customers
12741.0,236.07,1,2010-06-24 16:24:00,168,5.468355456175141,0.6931471805599453,1,At-Risk / Lost Customers
12742.0,1201.52,1,2010-03-24 12:43:00,260,7.092174633858238,0.6931471805599453,1,At-Risk / Lost Customers
12745.0,723.85,2,2010-08-10 10:14:00,121,6.585964736896907,1.0986122886681098,2,New / Promising Customers
12746.0,254.55,1,2010-06-17 10:41:00,175,5.543418085214289,0.6931471805599453,1,At-Risk / Lost Customers
12749.0,2806.48,4,2010-11-05 13:56:00,34,7.940042562811623,1.6094379124341003,0,Champions/VIPs
12751.0,268.27,1,2010-09-21 12:49:00,79,5.595714593686387,0.6931471805599453,2,New / Promising Customers
12755.0,1424.31,9,2010-11-19 13:19:00,20,7.262144612903166,2.302585092994046,0,Champions/VIPs
12759.0,3207.3,5,2010-11-18 19:14:00,21,8.073496480823513,1.791759469228055,0,Champions/VIPs
12760.0,317.8,1,2010-09-10 08:50:00,90,5.76456394691606,0.6931471805599453,2,New / Promising Customers
12761.0,712.95,1,2010-09-01 10:47:00,99,6.570812931876304,0.6931471805599453,2,New / Promising Customers
12763.0,320.08,1,2010-12-05 15:46:00,4,5.771690313263376,0.6931471805599453,2,New / Promising Customers
12765.0,1299.58,6,2010-08-24 13:51:00,107,7.170565597798747,1.9459101490553132,0,Champions/VIPs
12766.0,2658.65,3,2010-12-08 13:53:00,1,7.8859498141711075,1.3862943611198906,0,Champions/VIPs
12767.0,949.82,1,2010-11-29 09:38:00,10,6.857324770182772,0.6931471805599453,2,New / Promising Customers
12768.0,168.69000000000003,1,2010-09-15 12:08:00,85,5.133973242984735,0.6931471805599453,2,New / Promising Customers
12770.0,1895.0,1,2010-09-09 11:43:00,91,7.547501682814967,0.6931471805599453,2,New / Promising Customers
12771.0,226.3,1,2010-08-11 11:51:00,120,5.426270730858498,0.6931471805599453,2,New / Promising Customers
12773.0,124.25,1,2010-05-24 17:30:00,199,4.830311739964974,0.6931471805599453,1,At-Risk / Lost Customers
12774.0,83.7,1,2010-06-22 10:38:00,170,4.439115601658009,0.6931471805599453,1,At-Risk / Lost Customers
12775.0,270.08,2,2010-11-16 15:14:00,23,5.6024139802679125,1.0986122886681098,2,New / Promising Customers
12776.0,27.5,1,2010-02-10 12:11:00,302,3.349904087274605,0.6931471805599453,1,At-Risk / Lost Customers
12777.0,519.45,1,2010-09-08 11:35:00,92,6.254693821961477,0.6931471805599453,2,New / Promising Customers
12778.0,848.45,3,2010-11-08 10:51:00,31,6.744589081227923,1.3862943611198906,0,Champions/VIPs
12779.0,2740.91,7,2010-12-03 13:40:00,6,7.91641003682647,2.0794415416798357,0,Champions/VIPs
12780.0,322.4,1,2010-04-20 09:40:00,233,5.778889947143006,0.6931471805599453,1,At-Risk / Lost Customers
12782.0,1923.32,6,2010-11-30 11:37:00,9,7.562327937562307,1.9459101490553132,0,Champions/VIPs
12784.0,1034.33,1,2010-06-28 13:06:00,164,6.942475495460323,0.6931471805599453,2,New / Promising Customers
12785.0,648.45,2,2010-06-22 12:16:00,170,6.476125850853293,1.0986122886681098,1,At-Risk / Lost Customers
12786.0,668.5,1,2010-04-09 12:12:00,244,6.506531165131227,0.6931471805599453,1,At-Risk / Lost Customers
12787.0,380.52,1,2010-10-22 14:57:00,48,5.944163273989969,0.6931471805599453,2,New / Promising Customers
12788.0,384.9,4,2010-09-02 14:21:00,98,5.955578268543573,1.6094379124341003,0,Champions/VIPs
12789.0,148.5,2,2010-07-15 12:43:00,147,5.0072963928307415,1.0986122886681098,1,At-Risk / Lost Customers
12790.0,251.92999999999998,1,2010-10-25 13:04:00,45,5.533112770602694,0.6931471805599453,2,New / Promising Customers
12791.0,656.83,5,2010-12-01 11:27:00,8,6.488946539282354,1.791759469228055,0,Champions/VIPs
12792.0,370.47,1,2010-06-23 10:49:00,169,5.917468107195847,0.6931471805599453,1,At-Risk / Lost Customers
12793.0,387.85,2,2010-12-03 15:14:00,6,5.9631936651409525,1.0986122886681098,2,New / Promising Customers
12796.0,351.0,1,2010-03-21 15:49:00,263,5.863631175598097,0.6931471805599453,1,At-Risk / Lost Customers
12797.0,468.08000000000004,2,2010-12-09 10:55:00,0,6.150773329592864,1.0986122886681098,2,New / Promising Customers
12798.0,1253.09,1,2010-10-14 12:27:00,56,7.134165488952427,0.6931471805599453,2,New / Promising Customers
12799.0,219.35,1,2010-06-28 15:57:00,164,5.395217191287996,0.6931471805599453,1,At-Risk / Lost Customers
12800.0,500.25,2,2010-08-26 14:11:00,105,6.217104978620779,1.0986122886681098,2,New / Promising Customers
12801.0,871.82,1,2010-07-27 09:38:00,135,6.771729349013426,0.6931471805599453,2,New / Promising Customers
12802.0,1788.84,4,2010-09-21 15:57:00,79,7.489881509364821,1.6094379124341003,0,Champions/VIPs
12803.0,1017.81,1,2010-11-11 14:57:00,28,6.92639055852631,0.6931471805599453,2,New / Promising Customers
12804.0,325.37,2,2010-08-31 11:58:00,100,5.788031707101101,1.0986122886681098,2,New / Promising Customers
12805.0,1230.95,4,2010-11-23 12:27:00,16,7.116353558854311,1.6094379124341003,0,Champions/VIPs
12806.0,2024.72,2,2010-05-16 13:49:00,207,7.613680471901298,1.0986122886681098,0,Champions/VIPs
12807.0,250.35,1,2010-11-21 14:21:00,18,5.5268463901385845,0.6931471805599453,2,New / Promising Customers
12808.0,394.45,3,2010-12-06 10:27:00,3,5.980024356965426,1.3862943611198906,2,New / Promising Customers
12809.0,979.03,2,2010-05-23 11:08:00,200,6.88758318344097,1.0986122886681098,1,At-Risk / Lost Customers
